Algorithm	Subject	Run	PreparationTime	SelectionTime	FaultDetectionLoss	TestSuiteReduction	FirstFaultyTest
ART-F	grep_v3	42	0	623.337634	0	0.0519159456	1
ART-F	grep_v3	43	0	698.00951	0	0.0037082818	1
ART-F	grep_v3	44	0	623.569733	0	0.0568603214	1
ART-F	grep_v3	45	0	668.780791	0	0.0173053152	1
ART-F	grep_v3	46	0	653.957612	0	0.0197775031	1
ART-F	grep_v3	47	0	678.805789	0	0.0074165637	1
ART-F	grep_v3	48	0	667.255031	0	0.0135970334	1
ART-F	grep_v3	49	0	666.188989	0	0.022249691	1
ART-F	grep_v3	50	0	649.689484	0	0.022249691	1
ART-F	gzip_v1	1	0	26.044694	0	0.0981308411	1
ART-F	gzip_v1	2	0	31.755919	0	0.0420560748	1
ART-F	gzip_v1	3	0	32.897386	0	0.0140186916	1
ART-F	gzip_v1	4	0	28.635233	0	0.0981308411	1
ART-F	gzip_v1	5	0	33.646007	0	0.0373831776	1
ART-F	gzip_v1	6	0	37.924604	0	0.0373831776	1
ART-F	gzip_v1	7	0	35.648987	0	0.0794392523	1
ART-F	gzip_v1	8	0	21.978614	0	0.238317757	1
ART-F	gzip_v1	9	0	35.716332	0	0.0373831776	1
ART-F	gzip_v1	10	0	36.465043	0	0.0747663551	1
ART-F	gzip_v1	11	0	37.251525	0	0.0046728972	1
ART-F	gzip_v1	12	0	34.969421	0	0.1121495327	1
ART-F	gzip_v1	13	0	33.882233	0	0.1448598131	1
ART-F	gzip_v1	14	0	38.829706	0	0.0280373832	1
ART-F	gzip_v1	15	0	30.1748	0	0.1121495327	1
ART-F	gzip_v1	16	0	34.374575	0	0.0560747664	1
ART-F	gzip_v1	17	0	29.306203	0	0.1401869159	1
ART-F	gzip_v1	18	0	44.641698	0	0.023364486	1
ART-F	gzip_v1	19	0	37.286432	0	0.0186915888	1
ART-F	gzip_v1	20	0	33.978778	0	0.0794392523	1
ART-F	gzip_v1	21	0	33.114585	0	0.0841121495	1
ART-F	gzip_v1	22	0	33.928963	0	0.1308411215	1
ART-F	gzip_v1	23	0	43.531265	0	0.0514018692	1
ART-F	gzip_v1	24	0	41.286982	0	0.0186915888	1
ART-F	gzip_v1	25	0	35.901528	0	0.0514018692	1
ART-F	gzip_v1	26	0	36.732609	0	0.023364486	1
ART-F	gzip_v1	27	0	37.716724	0	0.0093457944	1
ART-F	gzip_v1	28	0	27.190487	0	0.1495327103	1
ART-F	gzip_v1	29	0	37.562512	0	0	1
ART-F	gzip_v1	30	0	36.086876	0	0.023364486	1
ART-F	gzip_v1	31	0	32.523154	0	0.0700934579	1
ART-F	gzip_v1	32	0	28.825378	0	0.1168224299	1
ART-F	gzip_v1	33	0	33.561076	0	0.0560747664	1
ART-F	gzip_v1	34	0	34.74479	0	0.0280373832	1
ART-F	gzip_v1	35	0	35.307708	0	0.0046728972	1
