Algorithm	Subject	Run	ReductionPercentage	PreparationTime	SelectionTime	FaultDetectionLoss	FirstFaultyTest
ART-D	chart_v1	50	6	0	0.29945	1	-1
ART-D	chart_v1	1	7	0	0.881621	1	-1
ART-D	chart_v1	2	7	0	0.601632	1	-1
ART-D	chart_v1	3	7	0	0.978336	1	-1
ART-D	chart_v1	4	7	0	1.617428	1	-1
ART-D	chart_v1	5	7	0	1.114644	1	-1
ART-D	chart_v1	6	7	0	1.038956	1	-1
ART-D	chart_v1	7	7	0	0.938568	1	-1
ART-D	chart_v1	8	7	0	0.940619	1	-1
ART-D	chart_v1	9	7	0	0.671949	1	-1
ART-D	chart_v1	10	7	0	1.401874	1	-1
ART-D	chart_v1	11	7	0	1.090992	1	-1
ART-D	chart_v1	12	7	0	1.304067	1	-1
ART-D	chart_v1	13	7	0	1.7442	1	-1
ART-D	chart_v1	14	7	0	1.45847	1	-1
ART-D	chart_v1	15	7	0	1.46054	1	-1
ART-D	chart_v1	16	7	0	1.508163	1	-1
ART-D	chart_v1	17	7	0	1.499867	1	-1
ART-D	chart_v1	18	7	0	0.665858	1	-1
ART-D	chart_v1	19	7	0	0.689623	1	-1
ART-D	chart_v1	20	7	0	1.963156	1	-1
ART-D	chart_v1	21	7	0	1.771094	1	-1
ART-D	chart_v1	22	7	0	1.914233	1	-1
ART-D	chart_v1	23	7	0	0.589052	1	-1
ART-D	chart_v1	24	7	0	0.959895	1	-1
ART-D	chart_v1	25	7	0	1.689582	1	-1
ART-D	chart_v1	26	7	0	0.934	1	-1
ART-D	chart_v1	27	7	0	1.795959	1	-1
ART-D	chart_v1	28	7	0	0.604221	1	-1
ART-D	chart_v1	29	7	0	0.714741	1	-1
ART-D	chart_v1	30	7	0	1.082186	1	-1
ART-D	chart_v1	31	7	0	1.015825	1	-1
ART-D	chart_v1	32	7	0	1.411584	1	-1
ART-D	chart_v1	33	7	0	1.54787	1	-1
ART-D	chart_v1	34	7	0	2.694337	1	-1
ART-D	chart_v1	35	7	0	0.773626	1	-1
ART-D	chart_v1	36	7	0	0.900173	1	-1
ART-D	chart_v1	37	7	0	1.300827	1	-1
ART-D	chart_v1	38	7	0	1.202196	1	-1
ART-D	chart_v1	39	7	0	0.707423	1	-1
ART-D	chart_v1	40	7	0	1.918196	1	-1
ART-D	chart_v1	41	7	0	0.978187	1	-1
ART-D	chart_v1	42	7	0	0.659275	1	-1
ART-D	chart_v1	43	7	0	2.176594	1	-1
ART-D	chart_v1	44	7	0	0.462341	1	-1
ART-D	chart_v1	45	7	0	1.552655	1	-1
ART-D	chart_v1	46	7	0	0.855053	1	-1
ART-D	chart_v1	47	7	0	1.703404	1	-1
ART-D	chart_v1	48	7	0	1.109848	1	-1
ART-D	chart_v1	49	7	0	0.921236	1	-1
